,actual,day,night,occTotal,occDay,occNight,tem,ws,humid,sr,sim,simDay,simNight,intensity
2019-03-21,7548.36230740375,3767.0482591795,3781.31404822425,1426.0,1004.5,421.5,13.0956970740103,1.90879550827423,74.1212121212121,299.323645598194,4821.47155209608,2659.55526942346,2161.91628267262,54.729166666666664
2019-03-22,7744.75800900675,4061.71246504825,3683.0455439585,1434.75,1011.5,423.25,10.4826666666667,2.0425215034759,76.941018766756,103.649772579597,4785.08994327584,2681.76315637475,2103.32678690108,27.541666666666668
2019-03-25,7625.7655956955,3813.80641320425,3811.95918249125,1473.5,1020.0,453.5,9.07542561065877,2.53768279759802,58.2663476874003,295.366185271923,3430.81585811559,1894.79345608022,1536.02240203536,61.8125
2019-03-26,7766.50707871925,3957.849415275,3808.65766344425,1566.25,1080.5,485.75,9.03483275663207,2.6502751969893,68.9787878787879,189.090465343313,2807.03909367804,1007.25601426015,1799.78307941789,50.8125
2019-03-27,7658.57482989075,3896.28771669225,3762.2871131985,1526.0,1055.25,470.75,10.0397344228805,2.59592692669173,72.0087719298246,190.859513930053,6390.8480465209,3186.46825189341,3204.37979462749,57.145833333333336
2019-03-28,7488.80728559275,3772.595588025,3716.21169756775,1519.5,1056.25,463.25,11.7261244608749,1.73677487401852,65.0140845070423,314.024664224664,4389.95082620589,2577.7266426164,1812.22418358949,33.8125
2019-03-29,7148.31277172825,3678.21750223025,3470.095269498,1425.0,1050.75,374.25,11.4004450095359,1.70272116857109,66.2957317073171,315.981616371835,4128.73125001749,2484.14224502675,1644.58900499074,50.979166666666664
2019-04-29,7010.60991952175,3618.40883305975,3392.201086462,1524.25,1101.5,422.75,10.7522377622378,1.02329339186143,73.5448275862069,341.353956125216,2965.59852645595,1644.44773774883,1321.15078870712,19.125
2019-04-30,6663.71934726075,3516.020335547,3147.69901171375,1566.75,1099.25,467.5,13.5526875369167,1.03724227719257,61.563829787234,405.223161851069,1797.97718773807,601.041655684815,1196.93553205326,21.0625
2019-05-01,6877.56663865125,3596.51648317075,3281.0501554805,1554.75,1094.25,460.5,11.9879109225875,1.87380174035748,76.7622222222222,172.115149752835,5034.65540459154,2736.36947016609,2298.28593442545,30.3125
2019-05-02,7354.24429532625,3848.14696170175,3506.0973336245,1497.75,1060.75,437.0,10.0609004739336,2.41464947245018,73.4393442622951,262.915557706267,4237.20276390054,2505.57060765383,1731.63215624671,24.083333333333332
2019-05-03,6963.324877668,3655.8938986555,3307.4309790125,1442.5,1072.75,369.75,7.13582554517134,1.65814235294118,67.1743697478992,213.64399870172,4173.35610761005,2470.65673791588,1702.69936969417,33.5625
2019-05-06,5953.66973798475,2829.8845119775,3123.78522600725,572.75,410.75,162.0,6.96464485235435,1.4271587020649,70.8531073446328,232.444664031621,2933.71375103462,1659.20619858014,1274.50755245448,35.208333333333336
2019-05-07,7265.31495464,3897.574115027,3367.740839613,1469.25,1071.0,398.25,6.56589205397301,1.36029349363508,75.0175438596491,227.834499461787,1362.44636319753,505.529155629143,856.917207568383,33.895833333333336
